Dates,#Active_Adresses,Block Size,Block Time,FeeInReward,Price,Transaction Fee,Transaction Value,#From_Adresses,Google GTrends,Hashrate,Capitalization,Median Transaction Fee,Median Transaction Value,Difficulty,#Transactions,Profiltability,Sent,Top100,Tweets
2018-12-10,512175.0,850595.0,11.613,1.461,3554.0,0.316,14713.0,347389.0,42.584,3.690136436767e+19,61897821089.0,0.105,187.915,5646403851535.0,258229.0,0.152,2423941357.0,15.684,22818.0
2018-12-11,551065.0,816101.0,11.52,1.471,3459.0,0.321,16921.0,342857.0,40.617,3.6411799061256e+19,60239816384.0,0.115,205.258,5646403851535.0,251362.0,0.151,2712663342.0,15.623,22603.0
2018-12-12,545888.0,854429.0,12.0,1.469,3483.0,0.298,14654.0,346319.0,38.696,3.4948506571526e+19,60672194258.0,0.11,188.788,5646403851535.0,261303.0,0.152,2545363042.0,15.623,21876.0
2018-12-13,550244.0,814235.0,10.992,1.332,3433.0,0.283,14785.0,350275.0,40.475,3.4211972804182e+19,59796861778.0,0.107,160.145,5646403851535.0,268291.0,0.167,2686249255.0,15.636,21792.0
2018-12-14,612878.0,786161.0,9.863,1.357,3302.0,0.301,13865.0,370201.0,43.602,3.9965102357807e+19,57516311871.0,0.097,180.046,5646403851535.0,275655.0,0.153,2585287672.0,15.635,24445.0
2018-12-15,534587.0,711964.0,9.664,0.977,3256.0,0.228,10053.0,324051.0,38.208,4.2096516544519e+19,56726239388.0,0.0669,99.065,5646403851535.0,262730.0,0.145,1722894207.0,15.635,18577.0
2018-12-16,461489.0,768751.0,12.522,1.023,3298.0,0.216,12318.0,291162.0,36.314,3.6479510931654e+19,57463467350.0,0.0708,111.883,5646403851535.0,226338.0,0.131,1851351914.0,15.635,19526.0
2018-12-17,600338.0,763719.0,9.0,1.038,3417.0,0.24,13714.0,373503.0,44.181,3.7149684693532e+19,59549671880.0,0.0783,146.609,5646403851535.0,298663.0,0.186,2770847822.0,15.635,24940.0
2018-12-18,533486.0,823413.0,11.25,1.635,3575.0,0.357,18399.0,369457.0,43.153,4.3508376012543e+19,62304534024.0,0.132,222.544,5621092245587.0,266117.0,0.134,3365003558.0,15.635,25600.0
2018-12-19,607392.0,828765.0,9.664,1.738,3813.0,0.415,19263.0,393812.0,47.327,3.4629432784216e+19,66460465078.0,0.17,200.581,5106422924660.0,302243.0,0.209,4026233204.0,15.671,26446.0
2018-12-20,562160.0,858173.0,10.667,1.612,3984.0,0.383,18337.0,377916.0,48.914,3.6141824423775e+19,69444172000.0,0.147,212.484,5106422924660.0,287138.0,0.189,3599857751.0,15.724,24630.0
2018-12-21,586561.0,806064.0,10.286,1.739,4034.0,0.445,18406.0,388449.0,43.645,3.4302211172877e+19,70322544864.0,0.196,209.408,5106422924660.0,280448.0,0.209,3617601458.0,15.723,22143.0
2018-12-22,475062.0,619504.0,8.229,0.852,3919.0,0.293,12565.0,312429.0,36.333,3.9725294617936e+19,68325378650.0,0.119,107.892,5106422924660.0,251041.0,0.218,1976516987.0,15.722,17737.0
2018-12-23,456850.0,590793.0,8.182,0.698,4039.0,0.249,12553.0,294048.0,36.116,4.4703631512841e+19,70421810239.0,0.0654,84.25,5106422924660.0,250563.0,0.2,1806866947.0,15.763,17701.0
2018-12-24,523269.0,735757.0,9.474,1.198,4175.0,0.353,16889.0,328420.0,41.168,4.3073001052374e+19,72807331718.0,0.104,154.073,5106422924660.0,272145.0,0.186,2900022610.0,15.763,21198.0
2018-12-25,423129.0,672862.0,9.057,0.912,3829.0,0.264,15490.0,278015.0,38.724,3.9256810456381e+19,66784326506.0,0.0694,114.299,5106422924660.0,264893.0,0.196,2080596285.0,15.757,18394.0
2018-12-26,479013.0,705634.0,9.172,0.821,3833.0,0.221,15226.0,311923.0,37.079,3.9682866328841e+19,66853638595.0,0.0602,112.016,5106422924660.0,281148.0,0.191,2434415452.0,15.761,19107.0
2018-12-27,544684.0,693238.0,8.276,0.772,3766.0,0.212,15782.0,342792.0,38.225,4.2478609345614e+19,65694192615.0,0.0423,101.181,5106422924660.0,299846.0,0.194,2756531482.0,15.768,19522.0
2018-12-28,560909.0,716650.0,8.623,0.854,3746.0,0.218,15338.0,380252.0,38.309,4.2522108769346e+19,65360671015.0,0.0425,119.0,5106422924660.0,308100.0,0.185,3010993396.0,15.713,20589.0
2018-12-29,481711.0,745344.0,10.435,0.88,3915.0,0.226,16718.0,338764.0,34.657,4.0949462084427e+19,68310418638.0,0.0439,125.317,5106422924660.0,264842.0,0.166,2709929509.0,15.71,19252.0
2018-12-30,461474.0,614351.0,8.182,0.629,3835.0,0.199,10008.0,309573.0,31.836,3.8590451404578e+19,66925315457.0,0.0309,74.458,5106422924660.0,267463.0,0.22,1563555172.0,15.712,18295.0
2018-12-31,472261.0,687804.0,9.29,0.815,3804.0,0.233,12450.0,310623.0,31.275,4.4824370462361e+19,66397316191.0,0.0291,105.474,5248509606855.0,259529.0,0.166,2007215456.0,15.715,18611.0
2019-01-01,362558.0,653046.0,9.664,0.6,3744.0,0.179,8744.0,244461.0,31.318,4.0548103020741e+19,65348535552.0,0.0254,99.575,5618595848853.0,234576.0,0.173,1424526113.0,15.709,17069.0
2019-01-02,505957.0,732811.0,9.536,0.947,3865.0,0.257,14003.0,329358.0,35.638,4.349776855739e+19,67471069759.0,0.0429,131.198,5618595848853.0,271545.0,0.169,2515216357.0,15.693,18830.0
2019-01-03,516491.0,735546.0,9.29,0.98,3874.0,0.255,12499.0,355235.0,36.12,4.1470753789676e+19,67636611728.0,0.0592,147.095,5618595848853.0,290861.0,0.183,2752308156.0,15.648,26754.0
2019-01-04,517169.0,734502.0,9.664,1.041,3821.0,0.266,13168.0,358511.0,35.511,4.3397943825546e+19,66716274276.0,0.0517,150.487,5618595848853.0,281623.0,0.166,2811737633.0,15.643,21139.0
2019-01-05,459113.0,638306.0,8.834,0.599,3861.0,0.179,11078.0,308909.0,29.152,4.6462448710984e+19,67429025641.0,0.029,92.375,5618595848853.0,265029.0,0.17,2048008192.0,15.682,20096.0
2019-01-06,433832.0,640725.0,10.213,0.933,3925.0,0.252,10471.0,306803.0,31.654,4.0627938877956e+19,68542727113.0,0.0408,96.651,5618595848853.0,258381.0,0.172,2072755737.0,15.68,18883.0
2019-01-07,507835.0,749891.0,10.213,1.337,4052.0,0.34,13992.0,350146.0,37.173,4.0325834892004e+19,70771709195.0,0.0822,154.25,5618595848853.0,284641.0,0.179,2995832897.0,15.677,20476.0
2019-01-08,529739.0,669507.0,8.521,0.982,4031.0,0.265,11460.0,362924.0,33.179,4.3451881817648e+19,70410186948.0,0.0873,115.358,5618595848853.0,318355.0,0.198,2759732231.0,15.664,19387.0
2019-01-09,540921.0,677570.0,8.78,1.166,4036.0,0.306,11942.0,361911.0,33.957,4.4608368345591e+19,70512242207.0,0.106,110.409,5618595848853.0,318892.0,0.188,2900940391.0,15.66,21237.0
2019-01-10,572517.0,750743.0,9.231,1.309,3825.0,0.302,13597.0,381926.0,38.559,4.5705925947925e+19,66825238691.0,0.106,134.952,5618595848853.0,327182.0,0.165,3226614699.0,15.668,20948.0
2019-01-11,548421.0,741784.0,9.73,1.295,3662.0,0.288,14261.0,381982.0,34.92,4.2783465499578e+19,63988750090.0,0.109,132.122,5618595848853.0,308224.0,0.16,3335554321.0,15.831,19317.0
2019-01-12,448196.0,680278.0,10.435,0.983,3648.0,0.222,10376.0,320388.0,30.058,4.1494716907791e+19,63755093368.0,0.073,93.512,5618595848853.0,281364.0,0.153,1945648852.0,15.832,16138.0
2019-01-13,412444.0,668040.0,10.511,0.821,3600.0,0.184,9688.0,293128.0,30.026,3.6948081687437e+19,62927338644.0,0.0493,68.209,5618595848853.0,276860.0,0.168,1806714458.0,15.831,16041.0
2019-01-14,512960.0,747636.0,9.664,1.063,3604.0,0.221,10395.0,354741.0,32.963,4.2095846442921e+19,62991722386.0,0.0585,94.931,5862614531726.0,326536.0,0.161,2474612004.0,15.829,19018.0
2019-01-15,551314.0,806204.0,10.909,1.269,3661.0,0.257,16794.0,363860.0,31.546,4.2503303690468e+19,63995177298.0,0.0732,146.463,5883988430955.0,302147.0,0.144,3483483504.0,15.802,18363.0
2019-01-16,581094.0,854316.0,10.827,1.487,3626.0,0.298,11842.0,389465.0,30.686,3.8177531901771e+19,63400681290.0,0.107,166.591,5883988430955.0,305569.0,0.16,2762800470.0,15.801,18790.0
2019-01-17,514682.0,831491.0,11.339,1.459,3623.0,0.287,10550.0,368724.0,30.103,3.803010863618e+19,63357469225.0,0.108,151.356,5883988430955.0,296568.0,0.153,2399148872.0,15.816,21544.0
2019-01-18,554253.0,794645.0,10.435,1.199,3637.0,0.249,10566.0,387309.0,28.987,3.7759621971804e+19,63597039010.0,0.074,146.706,5883988430955.0,305827.0,0.168,2283401178.0,15.797,19125.0
2019-01-19,454973.0,738045.0,10.827,1.047,3689.0,0.23,8293.0,321738.0,26.268,3.9213830529639e+19,64510142528.0,0.0468,97.749,5883988430955.0,282055.0,0.158,1619422745.0,15.796,16923.0
2019-01-20,446051.0,625012.0,9.172,0.73,3638.0,0.178,8315.0,303473.0,25.537,4.5872022097831e+19,63627886204.0,0.0373,73.766,5883988430955.0,293961.0,0.157,1722151733.0,15.794,17285.0
2019-01-21,523017.0,734970.0,9.6,1.052,3558.0,0.225,17537.0,353639.0,28.514,4.24950848899e+19,62243536234.0,0.0478,131.352,5883988430955.0,315052.0,0.159,2110258660.0,15.777,18571.0
2019-01-22,519865.0,793686.0,11.077,1.27,3573.0,0.252,14099.0,358780.0,28.155,4.1308125418044e+19,62512548921.0,0.0683,156.119,5883988430955.0,295910.0,0.142,2478443633.0,15.78,18601.0
2019-01-23,593232.0,759990.0,9.863,1.228,3592.0,0.278,14403.0,379981.0,27.432,4.2551924954882e+19,62852453501.0,0.0831,156.073,5883988430955.0,293348.0,0.156,2457359265.0,15.775,19434.0
2019-01-24,566739.0,692186.0,8.889,1.123,3576.0,0.267,17178.0,374322.0,28.549,4.1997082359284e+19,62569599523.0,0.0887,130.288,5883988430955.0,307984.0,0.174,2347643312.0,15.773,19994.0
2019-01-25,523778.0,760520.0,10.435,1.419,3580.0,0.295,21745.0,388203.0,27.433,4.4875834551581e+19,62656579186.0,0.0974,151.895,5883988430955.0,300947.0,0.14,2400719150.0,15.778,17787.0
2019-01-26,512501.0,718215.0,9.6,1.05,3601.0,0.248,11933.0,355186.0,24.778,4.0642192639493e+19,63018022520.0,0.0746,93.174,5883988430955.0,288135.0,0.168,1773545325.0,15.776,16307.0
2019-01-27,430181.0,678870.0,10.511,0.921,3578.0,0.206,9492.0,306429.0,24.639,4.3587102567367e+19,62624884981.0,0.0541,78.495,5883988430955.0,276514.0,0.142,1508328043.0,15.776,14794.0
2019-01-28,541648.0,770125.0,9.931,1.316,3474.0,0.273,18485.0,380863.0,31.15,4.2000265617048e+19,60806247894.0,0.0991,173.628,5836655168809.0,307917.0,0.152,2976060630.0,15.771,19069.0
2019-01-29,534219.0,778181.0,9.863,1.253,3432.0,0.244,16468.0,381334.0,30.398,4.0899283223077e+19,60083631409.0,0.091,113.371,5814661935892.0,326016.0,0.155,2585945604.0,15.76,19242.0
2019-01-30,528518.0,829541.0,10.588,1.234,3464.0,0.228,24145.0,369684.0,28.51,4.3417190996837e+19,60657442089.0,0.079,116.327,5814661935892.0,321844.0,0.137,2817680991.0,15.753,19785.0
2019-01-31,572176.0,783696.0,9.29,1.477,3459.0,0.284,21299.0,387745.0,28.118,4.0354459128309e+19,60570988690.0,0.0887,110.528,5814661935892.0,353790.0,0.169,2626335762.0,15.752,20616.0
2019-02-01,590243.0,784072.0,9.114,1.65,3455.0,0.337,28557.0,403062.0,26.961,4.4553844135142e+19,60501634950.0,0.0859,122.648,5814661935892.0,339183.0,0.156,3220882652.0,15.854,14658.0
2019-02-02,499556.0,757396.0,10.0,1.041,3459.0,0.203,16411.0,338041.0,24.926,4.566638620788e+19,60582064029.0,0.056,87.152,5814661935892.0,321888.0,0.138,1931538561.0,15.854,15728.0
2019-02-03,447396.0,724160.0,10.435,0.848,3454.0,0.17,7954.0,312514.0,23.495,3.999579793621e+19,60500054155.0,0.0548,82.635,5814661935892.0,300033.0,0.15,1668876614.0,15.827,15208.0
2019-02-04,524791.0,784463.0,9.796,0.922,3442.0,0.176,21553.0,365594.0,29.667,4.2182269827668e+19,60302185373.0,0.0493,84.318,5814661935892.0,335141.0,0.151,2032040052.0,15.815,18658.0
2019-02-05,559509.0,802565.0,9.796,0.928,3446.0,0.168,26913.0,396257.0,33.781,4.2412337979127e+19,60370276297.0,0.0485,103.445,5814661935892.0,353922.0,0.151,2166953096.0,15.84,19792.0
2019-02-06,598210.0,800137.0,8.78,1.052,3400.0,0.212,35689.0,385779.0,32.133,4.5582145620427e+19,59571675744.0,0.0461,98.628,5814661935892.0,349432.0,0.155,2305049292.0,15.763,20673.0
2019-02-07,562218.0,713160.0,8.276,0.764,3392.0,0.161,25203.0,381522.0,30.562,4.8947509023382e+19,59437674442.0,0.0341,90.5,5814661935892.0,352872.0,0.152,2224668399.0,15.766,18834.0
2019-02-08,576688.0,729261.0,8.834,1.016,3481.0,0.217,30472.0,411278.0,31.625,5.0014380848644e+19,60998792673.0,0.072,124.698,5814661935892.0,335117.0,0.143,2641012179.0,15.787,20304.0
2019-02-09,492019.0,705352.0,9.6,0.938,3650.0,0.209,19850.0,339595.0,29.973,4.4867014485735e+19,63979979513.0,0.0607,100.781,5814661935892.0,310742.0,0.154,2067722238.0,15.788,18400.0
2019-02-10,429046.0,705346.0,10.286,0.773,3645.0,0.166,7518.0,301331.0,26.703,4.1408596792514e+19,63901881186.0,0.0412,57.212,5894008795042.0,299469.0,0.155,1600284950.0,15.791,15294.0
2019-02-11,542544.0,784190.0,9.931,1.261,3637.0,0.267,25273.0,365089.0,28.264,4.4017371245167e+19,63768521747.0,0.0863,119.975,6061518831027.0,315580.0,0.152,2347246047.0,15.776,17137.0
2019-02-12,744912.0,889958.0,11.25,2.101,3611.0,0.457,42240.0,379933.0,28.337,4.1435376549175e+19,63316502244.0,0.2,288.416,6061518831027.0,271445.0,0.142,2486724369.0,15.781,18536.0
2019-02-13,683689.0,857617.0,9.412,1.83,3617.0,0.366,38550.0,433948.0,27.599,3.9952203864611e+19,63417379805.0,0.186,167.324,6061518831027.0,352498.0,0.176,2669879361.0,15.849,19037.0
2019-02-14,535009.0,860001.0,10.213,1.464,3601.0,0.266,27910.0,380066.0,27.075,4.8285929995764e+19,63145280953.0,0.102,105.949,6061518831027.0,354342.0,0.133,2095542016.0,15.855,20146.0
2019-02-15,509495.0,807873.0,11.339,1.64,3601.0,0.321,26114.0,378340.0,25.999,4.0023137521505e+19,63158177392.0,0.133,144.523,6061518831027.0,296602.0,0.145,2394133584.0,15.856,17973.0
2019-02-16,550473.0,766757.0,9.6,1.179,3617.0,0.244,7836.0,361506.0,24.821,3.9549386842408e+19,63443243993.0,0.0937,87.051,6061518831027.0,331987.0,0.174,2010834348.0,15.864,14503.0
2019-02-17,462206.0,690273.0,9.057,0.956,3620.0,0.212,7522.0,312544.0,24.161,4.9629012445125e+19,63502617351.0,0.0573,61.363,6061518831027.0,327304.0,0.146,1762891086.0,15.866,15013.0
2019-02-18,604582.0,809431.0,9.29,1.496,3796.0,0.324,13076.0,402898.0,33.736,4.7899025240876e+19,66599922754.0,0.115,108.614,6061518831027.0,344119.0,0.156,2904021097.0,15.896,20088.0
2019-02-19,589473.0,812649.0,9.231,1.843,3935.0,0.414,20100.0,426345.0,35.28,4.7509317498389e+19,69033889855.0,0.185,135.414,6061518831027.0,348086.0,0.165,3337000633.0,15.898,20657.0
2019-02-20,611970.0,893195.0,11.077,2.272,3943.0,0.474,17209.0,415350.0,32.853,4.0879077067077e+19,69183566555.0,0.226,170.31,6061518831027.0,314190.0,0.16,3180884438.0,15.896,19783.0
2019-02-21,568415.0,895104.0,12.101,2.281,3942.0,0.46,14343.0,393786.0,31.232,3.9935971831676e+19,69185476839.0,0.23,162.612,6061518831027.0,297476.0,0.15,2947073845.0,15.894,18673.0
2019-02-22,659655.0,813363.0,8.944,1.887,3958.0,0.44,15550.0,431439.0,29.979,4.1291641470057e+19,69472553572.0,0.219,126.282,6061518831027.0,347677.0,0.198,2767250699.0,15.916,18990.0
2019-02-23,489686.0,757262.0,10.07,1.404,4006.0,0.311,12159.0,356237.0,30.331,4.821220223967e+19,70322912604.0,0.147,88.679,6061518831027.0,328096.0,0.151,2624873297.0,15.909,17467.0
2019-02-24,476422.0,810198.0,10.511,1.697,4020.0,0.371,11948.0,341253.0,36.812,4.1272675696447e+19,70574626833.0,0.172,84.305,6064081790461.0,320309.0,0.17,2382406266.0,15.897,19043.0
2019-02-25,550416.0,844004.0,10.07,2.128,3822.0,0.441,17225.0,397534.0,31.877,4.3004012592874e+19,67106834962.0,0.196,132.045,6071846049921.0,336491.0,0.162,3274279885.0,15.889,18557.0
2019-02-26,628703.0,826141.0,8.944,1.751,3823.0,0.374,17952.0,422585.0,29.669,4.4556614627167e+19,67128554508.0,0.172,112.142,6071846049921.0,366407.0,0.176,3001158362.0,15.929,18337.0
2019-02-27,580327.0,847877.0,10.213,1.82,3819.0,0.362,15591.0,416458.0,27.904,4.2011958828429e+19,67060993735.0,0.159,131.322,6071846049921.0,344419.0,0.163,3165795829.0,15.958,17989.0
2019-02-28,577452.0,864280.0,9.6,1.591,3833.0,0.316,16044.0,419830.0,27.635,4.7027661729957e+19,67317019761.0,0.134,112.044,6071846049921.0,367677.0,0.155,3518053971.0,15.676,17668.0
2019-03-01,603147.0,805852.0,8.889,1.484,3837.0,0.33,14839.0,435343.0,26.61,4.9562135794196e+19,67389264253.0,0.144,119.255,6071846049921.0,354260.0,0.159,2869065387.0,15.673,16498.0
2019-03-02,542789.0,889312.0,10.909,1.512,3826.0,0.289,16666.0,383778.0,24.583,4.3949061810106e+19,67200149656.0,0.123,88.748,6071846049921.0,335732.0,0.146,2302705140.0,15.602,14475.0
2019-03-03,453635.0,792584.0,9.863,1.159,3819.0,0.231,15612.0,334670.0,24.289,4.2311112626055e+19,67084673685.0,0.0989,56.529,6071846049921.0,353537.0,0.167,4401255612.0,15.602,14176.0
2019-03-04,575279.0,808530.0,10.511,1.635,3746.0,0.351,21915.0,400766.0,27.275,4.3472125336048e+19,65808376199.0,0.159,190.755,6071846049921.0,304051.0,0.15,3498393790.0,15.601,17545.0
2019-03-05,615117.0,734006.0,9.664,1.535,3786.0,0.385,28717.0,426441.0,28.705,4.1805189669414e+19,66525695404.0,0.175,280.446,6071846049921.0,285567.0,0.171,3470341794.0,15.599,18838.0
2019-03-06,636450.0,817130.0,11.25,2.347,3857.0,0.534,19856.0,420056.0,28.405,4.1412534647707e+19,67771159769.0,0.251,312.383,6071846049921.0,277735.0,0.153,2983209069.0,15.598,18028.0
2019-03-07,616471.0,727597.0,10.141,2.106,3884.0,0.525,18085.0,423274.0,27.574,4.2824719732868e+19,68255106805.0,0.272,306.521,6071846049921.0,282381.0,0.164,3138959659.0,15.596,18488.0
2019-03-08,614245.0,722121.0,9.863,1.858,3896.0,0.472,17932.0,433937.0,26.251,4.2936570959982e+19,68473189354.0,0.238,300.573,6071846049921.0,285118.0,0.169,2855351746.0,15.64,17183.0
2019-03-09,540407.0,642282.0,10.435,1.404,3915.0,0.401,13380.0,370462.0,25.93,4.1336847048778e+19,68820290333.0,0.183,274.149,6071846049921.0,239354.0,0.166,2226581524.0,15.628,17366.0
2019-03-10,445492.0,577445.0,10.588,1.111,3916.0,0.351,12170.0,316664.0,24.944,4.4912547391837e+19,68833858335.0,0.139,269.653,6071216044486.0,212741.0,0.15,1934120315.0,15.628,15841.0
2019-03-11,654955.0,782630.0,10.141,1.708,3889.0,0.407,14902.0,437704.0,26.497,3.9846362525046e+19,68368288434.0,0.161,305.274,6068891541677.0,294599.0,0.176,2776955575.0,15.632,18186.0
2019-03-12,615505.0,727728.0,10.07,1.733,3871.0,0.427,20136.0,427595.0,26.521,4.3790083550997e+19,68059233130.0,0.193,303.569,6068891541677.0,285510.0,0.161,2944938365.0,15.643,19917.0
2019-03-13,609454.0,821372.0,10.667,2.092,3871.0,0.488,15466.0,412103.0,25.692,4.1888687406464e+19,68073017861.0,0.227,308.748,6068891541677.0,285822.0,0.159,2942167000.0,15.678,18492.0
2019-03-14,654299.0,749851.0,9.29,1.903,3874.0,0.485,18305.0,440632.0,24.705,4.158408342334e+19,68127338985.0,0.224,305.066,6068891541677.0,299774.0,0.184,3360451680.0,15.676,20023.0
2019-03-15,643452.0,721835.0,9.412,1.602,3904.0,0.409,17975.0,441408.0,24.522,4.9632758860105e+19,68671538709.0,0.194,316.382,6068891541677.0,296817.0,0.153,2917576169.0,15.679,20206.0
2019-03-16,545186.0,569132.0,8.834,1.086,4006.0,0.342,12983.0,372957.0,25.322,4.6646455556722e+19,70463903127.0,0.151,278.305,6068891541677.0,262104.0,0.177,2376630473.0,15.677,17435.0
2019-03-17,457003.0,543878.0,9.863,0.912,3988.0,0.295,12107.0,324028.0,24.262,4.9592291011754e+19,70155697872.0,0.107,254.38,6068891541677.0,227144.0,0.148,1967272659.0,15.676,15347.0
2019-03-18,600067.0,678233.0,8.944,1.1,3993.0,0.307,24376.0,419040.0,27.058,4.3390699210053e+19,70253269924.0,0.101,268.838,6068891541677.0,291344.0,0.187,2814149404.0,15.677,18737.0
2019-03-19,657981.0,663657.0,8.276,1.016,4003.0,0.293,19240.0,437236.0,28.929,5.2011489621978e+19,70437009366.0,0.1,269.988,6068891541677.0,304570.0,0.169,2818710828.0,15.689,18727.0
2019-03-20,652569.0,684263.0,8.944,1.334,4021.0,0.359,17326.0,425307.0,29.28,4.9070373830229e+19,70764279165.0,0.169,295.909,6068891541677.0,304799.0,0.167,3070342481.0,15.667,19248.0
2019-03-21,622889.0,742944.0,10.07,1.95,4026.0,0.476,19671.0,425738.0,29.565,4.4892984357758e+19,70863143619.0,0.245,320.283,6068891541677.0,300569.0,0.163,3237103641.0,15.676,19423.0
2019-03-22,625180.0,672939.0,8.944,1.332,3999.0,0.364,23477.0,435473.0,26.6,4.8429667114958e+19,70399397471.0,0.136,313.313,6068891541677.0,298363.0,0.168,2837539556.0,15.675,16970.0
2019-03-23,519525.0,595725.0,9.931,0.981,4000.0,0.286,12099.0,362474.0,24.055,4.5753419117938e+19,70417027846.0,0.0917,286.527,6068891541677.0,251428.0,0.16,2044427023.0,15.688,15265.0
2019-03-24,475539.0,538986.0,9.6,0.83,3989.0,0.277,11190.0,331350.0,23.095,4.9299271014124e+19,70233289364.0,0.0744,254.835,6368919654420.0,226016.0,0.153,1854228825.0,15.692,13501.0
2019-03-25,605883.0,776089.0,9.73,1.555,3974.0,0.36,17657.0,419805.0,25.583,4.4915799891588e+19,69968350255.0,0.142,216.136,6379265451411.0,322043.0,0.166,2804603548.0,15.703,17740.0
2019-03-26,572451.0,914999.0,10.746,2.129,3933.0,0.391,13247.0,410895.0,25.845,4.657554893958e+19,69258854928.0,0.202,131.083,6379265451411.0,366281.0,0.145,2970396682.0,15.704,17060.0
2019-03-27,689861.0,904405.0,9.664,2.514,4014.0,0.503,13592.0,445765.0,28.596,4.5164257859722e+19,70689039178.0,0.289,174.5,6379265451411.0,383037.0,0.17,2989560361.0,15.72,18796.0
2019-03-28,654617.0,916249.0,9.863,2.554,4032.0,0.49,14818.0,450016.0,26.816,4.5413211116353e+19,71018036007.0,0.28,162.049,6379265451411.0,393552.0,0.166,3243278700.0,15.76,19331.0
2019-03-29,665574.0,910726.0,9.796,3.341,4080.0,0.701,14570.0,442468.0,27.616,4.7722181643644e+19,71867282015.0,0.363,193.697,6379265451411.0,369670.0,0.163,3588471440.0,15.777,19794.0
2019-03-30,618000.0,929526.0,10.36,3.052,4103.0,0.594,10008.0,406134.0,23.984,4.703921239098e+19,72288326404.0,0.363,156.855,6379265451411.0,377644.0,0.156,2509432049.0,15.786,16862.0
2019-03-31,554027.0,930324.0,10.36,2.504,4103.0,0.48,9841.0,363088.0,23.026,4.1918729970289e+19,72284301943.0,0.299,144.839,6379265451411.0,381513.0,0.174,2330880171.0,15.727,13999.0
2019-04-01,615050.0,919462.0,10.588,3.512,4138.0,0.694,19553.0,421623.0,29.16,4.5303428582058e+19,72920573215.0,0.414,211.704,6379265451411.0,368768.0,0.161,3295362243.0,15.729,19381.0
2019-04-02,784070.0,917508.0,9.172,5.514,4646.0,1.325,39673.0,533178.0,64.989,4.5153648700429e+19,81872169870.0,0.745,309.252,6379265451411.0,401350.0,0.214,6940594244.0,15.611,31271.0
2019-04-03,736732.0,914967.0,10.141,7.415,5028.0,1.984,18222.0,493018.0,68.235,4.7250644576875e+19,88619437483.0,1.045,411.773,6379265451411.0,360108.0,0.204,4980171282.0,15.618,27604.0
2019-04-04,706579.0,898250.0,10.286,8.114,4974.0,2.167,17925.0,467177.0,49.695,4.4746258329155e+19,87663758652.0,1.194,299.853,6379265451411.0,354520.0,0.212,4770229476.0,15.646,19138.0
2019-04-05,793234.0,907871.0,9.114,5.497,4985.0,1.479,13920.0,484783.0,40.256,4.8449292371931e+19,87868404290.0,0.808,193.52,6379265451411.0,386932.0,0.215,4080200801.0,15.637,21242.0
2019-04-06,556798.0,917618.0,10.36,4.448,5048.0,1.135,10879.0,375248.0,34.211,4.7773856045886e+19,88990869528.0,0.563,112.457,6379562392399.0,359430.0,0.192,2831026625.0,15.633,18512.0
2019-04-07,549143.0,868123.0,10.213,4.629,5137.0,1.253,12182.0,341033.0,35.299,4.2747729852944e+19,90567317750.0,0.609,79.327,6393023717202.0,350490.0,0.222,3106754651.0,15.642,18379.0
2019-04-08,680096.0,918336.0,9.73,6.594,5224.0,1.832,20871.0,444905.0,42.388,4.6639131138381e+19,92123194921.0,1.072,216.727,6393023717202.0,372269.0,0.222,4623177060.0,15.656,21850.0
2019-04-09,668509.0,914041.0,10.909,6.514,5200.0,1.728,29681.0,441603.0,38.846,4.5837182335531e+19,91703022222.0,0.945,222.188,6393023717202.0,345939.0,0.2,4669920362.0,15.66,21506.0
2019-04-10,690323.0,915638.0,9.73,5.7,5262.0,1.484,20912.0,463003.0,38.331,4.494620235172e+19,92810884908.0,0.852,158.716,6393023717202.0,396353.0,0.23,4606465088.0,15.672,20630.0
2019-04-11,724745.0,922055.0,9.172,5.551,5125.0,1.467,23995.0,464462.0,39.654,4.8567023602771e+19,90393150032.0,0.847,162.568,6393023717202.0,402645.0,0.219,5243637830.0,15.703,19646.0
2019-04-12,694266.0,884001.0,9.536,5.06,5043.0,1.347,20107.0,452730.0,34.93,4.8875344024887e+19,88962944215.0,0.77,152.18,6393023717202.0,376616.0,0.205,4012930876.0,15.72,19211.0
2019-04-13,531281.0,869725.0,10.667,3.777,5086.0,0.918,15019.0,364909.0,29.061,4.4881011191602e+19,89723176780.0,0.287,93.481,6393023717202.0,366941.0,0.199,2847060949.0,15.724,14753.0
2019-04-14,513403.0,897706.0,11.803,3.63,5080.0,0.866,15161.0,339129.0,28.926,4.2214082174307e+19,89631041590.0,0.361,101.218,6393023717202.0,336908.0,0.19,3005216010.0,15.73,15018.0
2019-04-15,665599.0,912957.0,9.931,4.177,5125.0,1.061,20857.0,454444.0,33.819,4.0323493461444e+19,90435384460.0,0.513,169.342,6393023717202.0,381328.0,0.24,4154100198.0,15.724,21915.0
2019-04-16,633359.0,896965.0,9.931,4.055,5105.0,1.091,25505.0,442865.0,34.642,4.7376670849012e+19,90091168438.0,0.535,206.481,6393023717202.0,358372.0,0.204,3708563650.0,15.717,20162.0
2019-04-17,629462.0,902130.0,10.435,4.283,5220.0,1.149,23658.0,440499.0,34.818,4.4715630813601e+19,92130849172.0,0.602,259.974,6393023717202.0,350599.0,0.21,5632345160.0,15.718,18090.0
