Date,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Cleared Volume (MW),Finale Scheduled Volume (MW),MCP (Rs/MWh)
2020-02-15 06:45:00,11026.1,11507.3,8296.0,8296.0,8296.0,3632.06
2020-02-15 07:00:00,11445.8,11804.2,8455.7,8455.7,8455.7,3632.19
2020-02-15 07:15:00,12129.4,11987.4,9107.1,9107.1,9107.1,3699.59
2020-02-15 07:30:00,13153.8,12447.2,10285.2,10285.2,10285.2,3961.5
2020-02-15 07:45:00,13599.3,11998.4,10781.1,10781.1,10781.1,4049.98
2020-02-15 08:00:00,14025.9,11721.9,10458.1,10458.1,10458.1,4000.28
2020-02-15 08:15:00,13605.5,11728.9,10149.1,10149.1,10149.1,4000.91
2020-02-15 08:30:00,13165.0,11169.2,9790.4,9790.4,9790.4,4000.42
2020-02-15 08:45:00,12417.8,10648.3,9315.0,9315.0,9315.0,3993.62
2020-02-15 09:00:00,11672.7,10670.4,8871.6,8871.6,8871.6,3798.69
2020-02-15 09:15:00,11393.3,10175.2,8676.1,8676.1,8676.1,3800.75
2020-02-15 09:30:00,11217.4,9754.2,8517.1,8517.1,8517.1,3789.89
2020-02-15 09:45:00,10947.3,9488.5,8233.9,8233.9,8233.9,3800.63
2020-02-15 10:00:00,10187.3,9198.4,7561.3,7561.3,7561.3,3250.14
2020-02-15 10:15:00,10247.7,9153.6,7546.5,7546.5,7546.5,3300.45
2020-02-15 10:30:00,10333.4,9142.5,7636.4,7636.4,7636.4,3449.88
2020-02-15 10:45:00,9945.0,9209.8,7458.9,7458.9,7458.9,3299.65
2020-02-15 11:00:00,9808.0,10674.0,7424.8,7424.8,7424.8,3299.06
2020-02-15 11:15:00,10096.6,10796.1,7601.4,7601.4,7601.4,3449.37
2020-02-15 11:30:00,9641.5,11182.1,7355.0,7355.0,7355.0,3199.06
2020-02-15 11:45:00,9373.6,12074.2,7253.4,7253.4,7253.4,3149.3
2020-02-15 12:00:00,8907.2,11775.7,6988.9,6988.9,6988.9,3000.83
2020-02-15 12:15:00,8778.0,11609.4,6784.4,6784.4,6784.4,3049.76
2020-02-15 12:30:00,8587.9,12084.1,6592.3,6592.3,6592.3,3049.14
2020-02-15 12:45:00,8444.3,12798.9,6475.1,6475.1,6475.1,3000.89
2020-02-15 13:00:00,7652.9,13930.8,6423.5,6423.5,6423.5,3000.73
2020-02-15 13:15:00,7679.4,14119.7,6447.2,6447.2,6447.2,2914.45
2020-02-15 13:30:00,7548.4,14665.5,6472.2,6472.2,6472.2,2859.86
2020-02-15 13:45:00,7568.6,14569.4,6442.4,6442.4,6442.4,2859.22
2020-02-15 14:00:00,7677.2,14842.7,6529.7,6529.7,6529.7,2899.19
2020-02-15 14:15:00,7756.9,14574.4,6576.8,6576.8,6576.8,2904.0
2020-02-15 14:30:00,8285.0,13191.7,6571.9,6571.9,6571.9,2909.73
2020-02-15 14:45:00,8401.4,13181.1,6700.7,6700.7,6700.7,2999.08
2020-02-15 15:00:00,8513.5,12891.7,6851.2,6851.2,6851.2,2949.39
2020-02-15 15:15:00,8617.2,12246.4,6903.7,6903.7,6903.7,2949.91
2020-02-15 15:30:00,8682.9,12428.9,7017.5,7017.5,7017.5,2949.45
2020-02-15 15:45:00,8662.1,12347.3,7066.3,7066.3,7066.3,2960.86
2020-02-15 16:00:00,8593.4,11293.5,6672.7,6672.7,6672.7,3170.42
2020-02-15 16:15:00,8624.6,11266.9,6673.3,6673.3,6673.3,3170.64
2020-02-15 16:30:00,8603.3,11055.3,6502.0,6502.0,6502.0,3196.34
2020-02-15 16:45:00,8334.1,11039.3,6325.0,6325.0,6325.0,3170.29
2020-02-15 17:00:00,7548.2,11070.0,6021.1,6021.1,6021.1,2849.06
2020-02-15 17:15:00,6840.8,10867.8,5408.1,5408.1,5408.1,2700.27
2020-02-15 17:30:00,7036.2,11488.2,5766.5,5766.5,5766.5,2778.72
2020-02-15 17:45:00,7353.1,11323.4,6076.9,6076.9,6076.9,2835.5
2020-02-15 18:00:00,7672.1,11073.8,6359.0,6359.0,6359.0,3050.59
2020-02-15 18:15:00,7930.2,10661.4,6597.9,6597.9,6597.9,3389.6
2020-02-15 18:30:00,7515.4,10027.2,6163.9,6163.9,6163.9,3250.46
2020-02-15 18:45:00,7741.0,9603.7,6304.6,6304.6,6304.6,3389.11
2020-02-15 19:00:00,7949.8,9951.9,6597.85,6597.85,6597.85,3300.41
2020-02-15 19:15:00,7967.8,9867.2,6631.63,6631.63,6631.63,3389.06
2020-02-15 19:30:00,8345.5,9602.3,6863.61,6863.61,6863.61,3389.58
2020-02-15 19:45:00,8359.2,9463.1,7019.92,7019.91,7019.91,3449.65
2020-02-15 20:00:00,8243.6,9937.9,6933.36,6933.36,6933.36,3449.21
2020-02-15 20:15:00,7897.2,10627.8,6529.16,6529.16,6529.16,3389.09
2020-02-15 20:30:00,7081.0,10567.0,6177.25,6177.25,6177.25,3389.02
2020-02-15 20:45:00,6855.7,10875.5,6019.9,6019.9,6019.9,3239.6
2020-02-15 21:00:00,5843.6,12552.6,5366.48,5366.48,5366.48,3129.71
2020-02-15 21:15:00,5335.8,12925.9,4856.4,4856.4,4856.4,3099.54
2020-02-15 21:30:00,4945.9,13244.7,4625.7,4625.7,4625.7,2979.72
2020-02-15 21:45:00,4737.3,13529.7,4417.1,4417.1,4417.1,2979.56
2020-02-15 22:00:00,5627.3,13135.1,3466.5,3466.5,3466.5,2749.98
2020-02-15 22:15:00,5529.0,13074.2,3368.0,3368.0,3368.0,2749.14
2020-02-15 22:30:00,5403.9,13351.4,3312.0,3312.0,3312.0,2699.38
2020-02-15 22:45:00,5277.3,13860.7,3358.3,3358.3,3358.3,2300.95
2020-02-15 23:00:00,6190.1,14238.1,3924.9,3924.9,3924.9,2849.02
2020-02-15 23:15:00,6650.3,14526.1,4362.4,4362.4,4362.4,2909.49
2020-02-15 23:30:00,7035.2,14104.4,4681.0,4681.0,4681.0,2979.16
2020-02-15 23:45:00,7216.3,14281.4,4872.2,4872.2,4872.2,2979.31
2020-02-16 00:00:00,7380.3,15551.2,4884.8,4884.8,4884.8,2890.75
2020-02-16 00:15:00,7295.7,15988.9,4849.9,4849.9,4849.9,2881.25
2020-02-16 00:30:00,7154.4,17125.0,4809.6,4809.6,4809.6,2835.24
2020-02-16 00:45:00,7235.1,17819.0,4793.2,4793.2,4793.2,2799.94
2020-02-16 01:00:00,7235.7,18865.4,4811.7,4811.7,4811.7,2699.56
2020-02-16 01:15:00,7129.1,19274.1,4743.6,4743.6,4743.6,2586.06
2020-02-16 01:30:00,7038.3,20169.8,4628.9,4628.9,4628.9,2549.49
2020-02-16 01:45:00,6869.0,20384.7,4509.8,4509.8,4509.8,2549.11
2020-02-16 02:00:00,6826.0,20674.4,4538.36,4538.36,4538.36,2499.8
2020-02-16 02:15:00,6915.6,20477.9,4628.39,4628.39,4628.39,2499.89
2020-02-16 02:30:00,6845.5,21108.0,4511.46,4511.46,4511.46,2499.15
2020-02-16 02:45:00,6862.8,21099.8,4530.7,4530.7,4530.7,2499.03
2020-02-16 03:00:00,6769.8,20995.8,4485.57,4485.57,4485.57,2499.34
2020-02-16 03:15:00,6662.7,20925.5,4381.1,4381.1,4381.1,2478.92
2020-02-16 03:30:00,6607.0,20840.2,4331.17,4331.17,4331.17,2473.47
2020-02-16 03:45:00,6599.2,20772.2,4317.7,4317.7,4317.7,2478.66
2020-02-16 04:00:00,6403.4,20683.1,4138.7,4138.7,4138.7,2417.51
2020-02-16 04:15:00,6826.1,19844.5,4564.4,4564.4,4564.4,2549.81
2020-02-16 04:30:00,7149.1,18726.0,4889.6,4889.6,4889.6,2799.12
2020-02-16 04:45:00,7148.4,18532.9,4888.7,4888.7,4888.7,2799.74
2020-02-16 05:00:00,7331.7,16802.1,5106.2,5106.2,5106.2,2914.23
2020-02-16 05:15:00,7739.2,15173.2,5250.0,5250.0,5250.0,3006.39
2020-02-16 05:30:00,7199.7,14189.4,5531.4,5531.4,5531.4,2899.52
2020-02-16 05:45:00,7701.8,13636.9,5876.7,5876.7,5876.7,3032.31
2020-02-16 06:00:00,8339.5,13382.8,7169.3,7169.3,7169.3,3149.45
2020-02-16 06:15:00,9712.9,13862.0,8268.1,8268.1,8268.1,3299.92
2020-02-16 06:30:00,10720.7,13851.4,9092.5,9092.5,9092.5,3579.08
2020-02-16 06:45:00,11343.8,13158.3,9691.8,9691.8,9691.8,3650.08
2020-02-16 07:00:00,11605.4,13318.9,9877.4,9877.4,9877.4,3699.41
2020-02-16 07:15:00,12530.3,13297.5,10482.0,10482.0,10482.0,3903.33
2020-02-16 07:30:00,13616.3,13084.5,11508.1,11508.1,11508.1,4049.59
2020-02-16 07:45:00,13773.0,12402.1,11267.7,11267.7,11267.7,4170.18
2020-02-16 08:00:00,13782.0,12459.1,10856.6,10856.6,10856.6,4004.92
2020-02-16 08:15:00,13444.5,12124.9,10668.2,10668.2,10668.2,4049.43
2020-02-16 08:30:00,12900.1,11628.3,10123.4,10123.4,10123.4,4029.27
2020-02-16 08:45:00,12125.4,11360.7,9508.0,9508.0,9508.0,3961.97
2020-02-16 09:00:00,11249.8,11481.7,8779.2,8779.2,8779.2,3798.32
2020-02-16 09:15:00,10824.2,10768.6,8513.8,8513.8,8513.8,3650.75
2020-02-16 09:30:00,10411.3,10333.5,8208.7,8208.7,8208.7,3610.41
2020-02-16 09:45:00,10132.5,9969.5,7889.4,7889.4,7889.4,3720.87
2020-02-16 10:00:00,9889.7,10727.4,7730.0,7730.0,7730.0,3200.18
2020-02-16 10:15:00,9893.1,10770.5,7689.5,7689.5,7689.5,3250.4
2020-02-16 10:30:00,10320.6,10810.4,8008.2,8008.2,8008.2,3449.76
2020-02-16 10:45:00,9908.1,10779.5,7769.5,7769.5,7769.5,3349.17
2020-02-16 11:00:00,9666.8,11284.5,7713.4,7713.4,7713.4,3199.87
2020-02-16 11:15:00,9481.8,11403.3,7478.4,7478.4,7478.4,3199.18
2020-02-16 11:30:00,9036.5,11613.2,7333.7,7333.7,7333.7,3100.54
2020-02-16 11:45:00,8782.9,12435.4,7168.9,7168.9,7168.9,3000.34
2020-02-16 12:00:00,8305.6,12955.1,6751.8,6751.8,6751.8,2949.75
2020-02-16 12:15:00,8099.4,12714.8,6492.1,6492.1,6492.1,2999.62
2020-02-16 12:30:00,7838.3,13247.6,6252.3,6252.3,6252.3,2960.48
2020-02-16 12:45:00,7533.2,13968.4,6092.7,6092.7,6092.7,2899.96
2020-02-16 13:00:00,7085.2,14905.4,6066.0,6066.0,6066.0,2900.62
2020-02-16 13:15:00,7079.1,15828.9,6074.5,6074.5,6074.5,2900.14
2020-02-16 13:30:00,7211.8,15944.8,6161.3,6161.3,6161.3,2899.78
2020-02-16 13:45:00,7182.4,16389.8,6131.9,6131.9,6131.9,2839.84
2020-02-16 14:00:00,7125.4,16021.1,6048.3,6048.3,6048.3,2839.43
2020-02-16 14:15:00,7316.4,15951.5,6239.3,6239.3,6239.3,2839.43
2020-02-16 14:30:00,7658.6,15615.8,6350.3,6350.3,6350.3,2909.81
2020-02-16 14:45:00,7758.6,15552.0,6466.6,6466.6,6466.6,2950.0
2020-02-16 15:00:00,7845.6,15229.2,6419.6,6419.6,6419.6,2979.2
2020-02-16 15:15:00,7895.6,15075.8,6517.6,6517.6,6517.6,2979.4
2020-02-16 15:30:00,7995.7,14502.4,6612.0,6612.0,6612.0,2999.3
2020-02-16 15:45:00,7987.5,14358.0,6639.7,6639.7,6639.7,3010.78
2020-02-16 16:00:00,8066.6,13672.7,6504.8,6504.8,6504.8,3212.05
2020-02-16 16:15:00,8067.6,13587.2,6534.6,6534.6,6534.6,3199.98
2020-02-16 16:30:00,8002.0,13664.6,6520.42,6520.42,6520.42,3159.21
2020-02-16 16:45:00,7897.8,13646.1,6481.3,6481.3,6481.3,3049.52
2020-02-16 17:00:00,6553.5,13022.7,5535.3,5535.3,5535.3,2909.49
2020-02-16 17:15:00,5798.0,12955.5,4989.7,4989.7,4989.7,2600.23
2020-02-16 17:30:00,6362.4,13092.0,5523.4,5523.4,5523.4,2708.06
2020-02-16 17:45:00,6923.2,12833.5,6056.9,6056.9,6056.9,2752.18
2020-02-16 18:00:00,7154.1,12602.8,6534.0,6534.0,6534.0,2835.61
2020-02-16 18:15:00,7399.8,12420.3,6716.7,6716.7,6716.7,3159.9
2020-02-16 18:30:00,6838.2,12012.8,6224.4,6224.4,6224.4,3049.07
2020-02-16 18:45:00,7025.2,11372.7,6405.8,6405.8,6405.8,3199.98
2020-02-16 19:00:00,7117.1,11440.9,6497.7,6497.7,6497.7,3199.17
2020-02-16 19:15:00,7016.1,11435.0,6351.6,6351.6,6351.6,3149.21
2020-02-16 19:30:00,7524.0,11053.4,6834.1,6834.1,6834.1,3389.5
2020-02-16 19:45:00,7631.1,10849.4,6940.2,6940.2,6940.2,3389.96
2020-02-16 20:00:00,7643.1,11243.0,6954.5,6954.5,6954.5,3389.45
2020-02-16 20:15:00,7281.6,11571.8,6639.1,6639.1,6639.1,3249.75
2020-02-16 20:30:00,6784.4,11953.9,6171.4,6171.4,6171.4,3129.32
2020-02-16 20:45:00,6515.3,12258.8,5902.0,5902.0,5902.0,3049.05
2020-02-16 21:00:00,5552.2,12893.5,5247.4,5247.4,5247.4,2979.7
2020-02-16 21:15:00,5180.5,13191.6,4871.2,4871.2,4871.2,2979.37
2020-02-16 21:30:00,4857.5,13705.6,4549.2,4549.2,4549.2,2949.43
2020-02-16 21:45:00,4685.3,14333.1,4401.0,4401.0,4401.0,2899.52
2020-02-16 22:00:00,5472.4,14982.7,3519.4,3519.4,3519.4,2586.35
2020-02-16 22:15:00,5249.1,14671.7,3285.0,3285.0,3285.0,2749.98
2020-02-16 22:30:00,5135.3,14960.7,3249.5,3249.5,3249.5,2549.8
2020-02-16 22:45:00,5020.0,15723.5,3242.7,3242.7,3242.7,2389.79
2020-02-16 23:00:00,5984.7,16522.3,4049.5,4049.5,4049.5,2686.98
2020-02-16 23:15:00,6410.4,16774.3,4473.8,4473.8,4473.8,2699.66
2020-02-16 23:30:00,6693.5,16489.4,4725.9,4725.9,4725.9,2792.0
2020-02-16 23:45:00,7015.8,16590.4,5048.2,5048.2,5048.2,2799.57
2020-02-17 00:00:00,6582.8,14957.3,4958.8,4958.8,4958.8,2552.89
2020-02-17 00:15:00,6569.8,15290.3,4945.5,4945.5,4945.5,2552.01
2020-02-17 00:30:00,6528.2,15660.2,5142.93,5142.93,5142.93,2499.95
2020-02-17 00:45:00,6610.9,16136.5,5126.6,5126.6,5126.6,2499.98
2020-02-17 01:00:00,6699.3,16955.5,5111.25,5111.25,5111.25,2499.44
2020-02-17 01:15:00,6609.3,17377.2,5022.9,5022.9,5022.9,2499.37
2020-02-17 01:30:00,6546.4,17637.7,4860.33,4860.33,4860.33,2499.11
2020-02-17 01:45:00,6430.3,18037.5,4811.4,4811.4,4811.4,2389.95
2020-02-17 02:00:00,6218.4,18585.6,4610.8,4610.8,4610.8,2386.58
2020-02-17 02:15:00,6185.5,18492.6,4578.9,4578.9,4578.9,2386.5
2020-02-17 02:30:00,6180.0,18334.8,4572.3,4572.3,4572.3,2386.36
2020-02-17 02:45:00,6174.7,18488.5,4577.4,4577.4,4577.4,2340.78
2020-02-17 03:00:00,6143.3,18243.4,4566.4,4566.4,4566.4,2300.56
2020-02-17 03:15:00,6084.6,18348.1,4478.3,4478.3,4478.3,2386.12
2020-02-17 03:30:00,6078.9,17978.8,4534.6,4534.6,4534.6,2250.66
2020-02-17 03:45:00,6118.8,17955.8,4512.1,4512.1,4512.1,2386.19
2020-02-17 04:00:00,6119.3,17646.3,4512.6,4512.6,4512.6,2350.06
2020-02-17 04:15:00,6380.9,16578.6,4829.3,4829.3,4829.3,2441.35
2020-02-17 04:30:00,6420.2,16414.2,5239.53,5239.53,5239.53,2499.58
2020-02-17 04:45:00,6623.4,15922.9,5377.0,5377.0,5377.0,2500.29
2020-02-17 05:00:00,6753.8,14592.5,5354.2,5354.2,5354.2,2552.57
2020-02-17 05:15:00,7198.5,13614.6,5436.0,5436.0,5436.0,2899.84
2020-02-17 05:30:00,7277.4,12711.0,5506.2,5506.2,5506.2,3011.78
2020-02-17 05:45:00,7847.9,12396.8,5920.9,5920.9,5920.9,3049.47
2020-02-17 06:00:00,8539.6,12149.9,7101.1,7101.1,7101.1,3089.31
2020-02-17 06:15:00,9125.4,11939.3,7567.4,7567.4,7567.4,3109.13
2020-02-17 06:30:00,10255.7,11578.5,8414.5,8414.5,8414.5,3429.3
2020-02-17 06:45:00,10835.7,10774.1,8672.5,8672.5,8672.5,3679.42
2020-02-17 07:00:00,11126.6,10358.1,8547.6,8547.6,8547.6,3600.91
2020-02-17 07:15:00,11933.5,10377.6,8999.3,8999.3,8999.3,4029.24
2020-02-17 07:30:00,13062.9,10511.8,9716.1,9716.1,9716.1,4338.59
2020-02-17 07:45:00,13613.9,10354.7,10089.6,10089.6,10089.6,5000.0
2020-02-17 08:00:00,13523.5,10200.8,9747.1,9747.1,9747.1,4358.98
2020-02-17 08:15:00,13411.0,9952.9,9554.1,9554.1,9554.1,4569.41
2020-02-17 08:30:00,12564.5,9803.9,9142.9,9142.9,9142.9,4358.32
2020-02-17 08:45:00,11714.5,9670.0,8672.0,8672.0,8672.0,3670.86
2020-02-17 09:00:00,11394.2,9656.6,8473.9,8473.9,8473.9,3800.64
2020-02-17 09:15:00,11108.2,9616.4,8303.6,8303.6,8303.6,3600.78
2020-02-17 09:30:00,11169.7,9354.7,8241.0,8241.0,8241.0,3800.63
2020-02-17 09:45:00,11117.8,9246.1,7984.0,7984.0,7984.0,4099.3
2020-02-17 10:00:00,10703.0,9228.3,7525.9,7525.89,7525.89,3500.74
2020-02-17 10:15:00,10551.3,9400.6,7420.7,7420.7,7420.7,3449.88
2020-02-17 10:30:00,10548.2,9517.9,7448.72,7448.72,7448.72,3528.48
2020-02-17 10:45:00,10295.3,9713.8,7363.7,7363.7,7363.7,3449.53
2020-02-17 11:00:00,9924.0,9970.1,7246.7,7246.7,7246.7,3299.09
2020-02-17 11:15:00,9720.9,10100.7,7145.8,7145.8,7145.8,3199.45
2020-02-17 11:30:00,9376.5,10272.3,7020.3,7020.3,7020.3,3149.54
2020-02-17 11:45:00,9368.7,10396.5,6992.0,6992.0,6992.0,3170.03
2020-02-17 12:00:00,9193.7,12245.4,6988.0,6988.0,6988.0,3000.78
2020-02-17 12:15:00,9684.8,12226.0,7179.0,7179.0,7179.0,3199.0
2020-02-17 12:30:00,9478.6,12001.7,7068.8,7068.8,7068.8,3196.84
2020-02-17 12:45:00,9200.3,12381.3,7025.4,7025.4,7025.4,3100.15
2020-02-17 13:00:00,8819.8,12573.5,6891.68,6891.69,6891.69,3050.99
2020-02-17 13:15:00,8687.3,12682.4,6829.2,6829.2,6829.2,3000.66
2020-02-17 13:30:00,8669.6,12455.3,6826.1,6826.1,6826.1,3000.71
2020-02-17 13:45:00,8502.9,12511.8,6767.4,6767.4,6767.4,2909.91
2020-02-17 14:00:00,8547.5,10953.7,6670.5,6670.5,6670.5,3049.39
2020-02-17 14:15:00,8563.3,10713.0,6687.3,6687.3,6687.3,3049.52
2020-02-17 14:30:00,8886.6,10837.5,6777.4,6777.4,6777.4,3196.37
2020-02-17 14:45:00,8958.0,10867.9,6888.6,6888.6,6888.6,3199.48
2020-02-17 15:00:00,8979.4,10667.2,7047.6,7047.6,7047.6,3049.99
2020-02-17 15:15:00,8967.8,10389.9,7022.72,7022.72,7022.72,3050.52
2020-02-17 15:30:00,8940.4,10384.8,7012.7,7012.7,7012.7,3020.1
2020-02-17 15:45:00,8836.0,10234.8,7003.1,7003.1,7003.1,3049.87
2020-02-17 16:00:00,8428.7,9419.8,6637.5,6637.5,6637.5,3170.28
2020-02-17 16:15:00,9023.7,9477.2,6896.81,6896.81,6896.81,3303.59
2020-02-17 16:30:00,8989.6,9323.6,6802.29,6802.29,6802.29,3304.92
2020-02-17 16:45:00,8697.9,9219.4,6739.9,6739.9,6739.9,3429.39
2020-02-17 17:00:00,8361.6,9395.8,6714.2,6714.2,6714.2,3199.35
2020-02-17 17:15:00,7599.9,9403.5,6365.7,6365.7,6365.7,2909.45
2020-02-17 17:30:00,7700.8,9552.3,6509.5,6509.5,6509.5,2999.89
2020-02-17 17:45:00,7872.6,9408.3,6649.9,6649.9,6649.9,3000.4
2020-02-17 18:00:00,7893.9,9882.5,6977.19,6977.19,6977.19,3454.5
2020-02-17 18:15:00,8155.1,10526.7,7334.8,7334.8,7334.8,3449.26
2020-02-17 18:30:00,7743.2,10658.7,6868.0,6868.0,6868.0,3205.13
2020-02-17 18:45:00,7743.3,10633.8,6843.1,6843.1,6843.1,3206.33
2020-02-17 19:00:00,7882.4,10874.1,6972.4,6972.4,6972.4,3299.03
2020-02-17 19:15:00,7707.0,10758.0,6897.0,6897.0,6897.0,3299.44
2020-02-17 19:30:00,8150.4,10353.1,7326.4,7326.4,7326.4,3449.05
2020-02-17 19:45:00,8031.3,10138.1,7206.3,7206.3,7206.3,3449.53
2020-02-17 20:00:00,7712.5,11011.2,6905.5,6905.5,6905.5,3389.78
2020-02-17 20:15:00,7347.9,11732.2,6586.1,6586.1,6586.1,3151.87
2020-02-17 20:30:00,6964.5,12100.0,6315.8,6315.8,6315.8,3129.91
2020-02-17 20:45:00,6559.2,12442.4,5909.5,5909.5,5909.5,3129.1
2020-02-17 21:00:00,5504.4,13392.9,5176.2,5176.2,5176.2,2979.78
2020-02-17 21:15:00,5258.7,13713.5,4929.5,4929.5,4929.5,2979.46
2020-02-17 21:30:00,4907.5,14416.9,4602.4,4602.4,4602.4,2959.42
2020-02-17 21:45:00,4660.1,14848.8,4362.9,4362.9,4362.9,2849.36
2020-02-17 22:00:00,5322.1,14733.2,3434.5,3434.5,3434.5,2552.07
2020-02-17 22:15:00,5294.6,13588.3,3350.1,3350.1,3350.1,2749.17
2020-02-17 22:30:00,5216.1,13728.3,3352.5,3352.5,3352.5,2500.98
2020-02-17 22:45:00,5023.3,13662.5,3327.5,3327.5,3327.5,2500.46
2020-02-17 23:00:00,5644.8,14614.7,3725.5,3725.5,3725.5,2552.47
2020-02-17 23:15:00,5955.9,14837.7,4002.0,4002.0,4002.0,2660.57
2020-02-17 23:30:00,6435.2,14809.8,4455.3,4455.3,4455.3,2749.9
2020-02-17 23:45:00,6762.9,15211.9,4783.0,4783.0,4783.0,2749.81
2020-02-18 00:00:00,7398.6,15501.8,5421.3,5421.3,5421.3,2799.19
2020-02-18 00:15:00,7335.8,16745.8,5435.1,5435.1,5435.1,2699.81
2020-02-18 00:30:00,7292.4,17762.4,5398.5,5398.5,5398.5,2649.89
2020-02-18 00:45:00,7314.9,18876.3,5371.1,5371.1,5371.1,2649.88
2020-02-18 01:00:00,7431.2,20532.7,5346.8,5346.8,5346.8,2648.24
2020-02-18 01:15:00,7332.8,21494.3,5306.4,5306.4,5306.4,2549.97
2020-02-18 01:30:00,7272.7,21582.1,5145.8,5145.8,5145.8,2549.05
2020-02-18 01:45:00,7112.9,21888.0,5130.62,5130.62,5130.62,2499.57
2020-02-18 02:00:00,6894.8,22362.6,4946.44,4946.43,4946.43,2475.38
2020-02-18 02:15:00,6867.3,22275.5,4923.2,4923.2,4923.2,2475.13
2020-02-18 02:30:00,6857.9,22328.6,4943.6,4943.6,4943.6,2407.96
2020-02-18 02:45:00,6839.7,22945.4,5006.9,5006.9,5006.9,2386.87
2020-02-18 03:00:00,6807.4,22811.7,4980.0,4980.0,4980.0,2386.89
2020-02-18 03:15:00,6801.6,22704.3,4975.2,4975.2,4975.2,2386.68
2020-02-18 03:30:00,6797.7,22675.0,4970.3,4970.3,4970.3,2386.39
2020-02-18 03:45:00,6793.1,22468.0,4966.7,4966.7,4966.7,2386.74
2020-02-18 04:00:00,6782.4,21618.1,4930.1,4930.1,4930.1,2386.65
2020-02-18 04:15:00,7000.7,20950.4,5075.39,5075.39,5075.39,2499.32
2020-02-18 04:30:00,7028.7,20852.7,5458.4,5458.4,5458.4,2549.96
2020-02-18 04:45:00,7091.7,19982.4,5273.1,5273.1,5273.1,2609.27
2020-02-18 05:00:00,7145.0,16004.3,5441.8,5441.8,5441.8,2758.76
2020-02-18 05:15:00,7181.2,14382.1,5461.0,5461.0,5461.0,2868.57
2020-02-18 05:30:00,7269.4,13886.3,5952.5,5952.5,5952.5,2899.18
2020-02-18 05:45:00,8005.9,13467.4,6488.9,6488.9,6488.9,2891.12
2020-02-18 06:00:00,8627.5,12832.9,7600.9,7600.9,7600.9,2868.86
2020-02-18 06:15:00,9017.4,12708.4,7931.7,7931.7,7931.7,3089.59
2020-02-18 06:30:00,10105.3,12066.1,8814.8,8814.8,8814.8,3429.44
2020-02-18 06:45:00,10792.8,11378.2,9281.2,9281.2,9281.2,3698.12
2020-02-18 07:00:00,11118.5,11408.8,9414.8,9414.8,9414.8,3725.63
2020-02-18 07:15:00,11396.5,11573.4,9560.3,9560.3,9560.3,3700.68
2020-02-18 07:30:00,12739.2,11261.4,10398.0,10398.0,10398.0,4316.06
2020-02-18 07:45:00,13372.8,11214.2,10679.4,10679.4,10679.4,4569.01
2020-02-18 08:00:00,13544.7,10866.1,10438.7,10438.7,10438.7,4500.61
2020-02-18 08:15:00,13176.5,10674.3,10316.0,10316.0,10316.0,4849.12
2020-02-18 08:30:00,12543.5,10552.9,9888.0,9888.0,9888.0,4316.26
2020-02-18 08:45:00,11968.6,10431.7,9464.1,9464.1,9464.1,4316.77
2020-02-18 09:00:00,11459.0,10950.7,9353.0,9353.0,9353.0,3725.91
2020-02-18 09:15:00,11124.4,10947.0,8970.0,8970.0,8970.0,3725.52
2020-02-18 09:30:00,10739.2,10968.4,8828.94,8828.93,8828.93,3600.07
2020-02-18 09:45:00,10595.2,10604.7,8690.0,8690.0,8690.0,3543.24
2020-02-18 10:00:00,10073.3,10431.3,7974.7,7974.7,7974.7,3299.27
2020-02-18 10:15:00,9833.7,10362.7,7748.0,7748.0,7748.0,3369.85
2020-02-18 10:30:00,9657.4,10316.0,7720.1,7720.1,7720.1,3351.04
2020-02-18 10:45:00,9523.5,10469.7,7625.0,7625.0,7625.0,3299.05
2020-02-18 11:00:00,9471.9,10499.6,7638.4,7638.4,7638.4,3249.52
2020-02-18 11:15:00,9534.3,10482.2,7650.8,7650.8,7650.8,3249.12
2020-02-18 11:30:00,9558.4,10652.9,7759.3,7759.3,7759.3,3200.21
2020-02-18 11:45:00,9276.8,11035.6,7491.8,7491.8,7491.8,3199.21
2020-02-18 12:00:00,9023.2,12420.5,7502.9,7502.9,7502.9,3149.46
2020-02-18 12:15:00,9053.7,12325.0,7342.7,7342.7,7342.7,3196.36
2020-02-18 12:30:00,8858.4,12785.2,7235.8,7235.8,7235.8,3199.42
2020-02-18 12:45:00,8509.8,13528.3,7034.0,7034.0,7034.0,3178.18
2020-02-18 13:00:00,7954.9,14304.1,6708.6,6708.6,6708.6,3149.39
2020-02-18 13:15:00,7773.0,14803.6,6714.8,6714.8,6714.8,2970.67
2020-02-18 13:30:00,7677.8,14928.2,6660.8,6660.8,6660.8,2949.57
2020-02-18 13:45:00,7719.0,15134.0,6728.0,6728.0,6728.0,2909.74
2020-02-18 14:00:00,7820.8,14295.4,6733.3,6733.3,6733.3,3049.82
2020-02-18 14:15:00,7942.7,14165.9,7054.4,7054.4,7054.4,2899.42
2020-02-18 14:30:00,8178.9,14678.8,7108.5,7108.5,7108.5,3000.56
2020-02-18 14:45:00,8322.1,14556.1,7218.5,7218.5,7218.5,3049.21
2020-02-18 15:00:00,8341.3,14197.1,7265.8,7265.8,7265.8,2999.72
2020-02-18 15:15:00,8451.5,12992.3,7346.8,7346.8,7346.8,3000.49
